10_1	0.955847804895	2.24249925215e-05	4.77800503656e-05	0.000288607749965	0.000463664701377	3.07588382266e-05	0.000151322235859	0.00428300414318	0.000571965720362	2.75612405316e-05	0.000220988287239	0.00027119754345	0.000237421794234	0.000372352630321	0.0181258053021	0.000151386875044	0.000127029778193	8.75846637836e-05	0.000481215084634	6.10943316777e-05	9.520177413e-08	0.00102014075107	0.000181293239206	0.00432489466841	0.0178802558235	0.0048251318976	8.90597812677e-05	0.0165872667603	0.000533906871591	0.0198872893888	9.81361764331e-06	0.00287878591372	9.63008545047e-05	0.000245910722016	0.00310508674346	2.00754196798e-05	0.00259952635469	0.00230547506086	0.00029140032689	1.96117063268e-05	1.04611458961e-08	1.64069657909e-05	0.0052014524498	0.00979187417732	0.00721115970994	0.0558631545577	2.75337116405e-05	0.000619270549435	2.66169853444e-05	0.0152797984802	0.000691949554294	0.00424243547298	6.66219824395e-07	0.000771361300764	0.000240000784186	8.80235365234e-06	0.00185206168132	0.00179606330037	0.000415827676929	0.000499356280008	0.00560752979807	0.00126771065768	1.63357037689e-06	3.27773431662e-05	0.000630357442587	7.87280000288e-05	6.60937398657e-08	1.24275912809e-05	0.000753332515148	0.000746124511965	0.0848751567812	0.010551763179	0.015668303363	0.000125433333958	0.000135304354717	0.000177082626355	0.000402026558558	0.0216334713374	0.00108952030621	0.00196675614979	0.000878669448244	6.13960399057e-06	2.73902464334e-05	4.23767300585e-05	0.000223525675923	0.00109733078565	2.22158267814e-05	0.0024097419502	0.00311525883846	0.000429298052645	5.77126344599e-07	0.00251979633514	0.00543511205781	0.000737241412947	7.65313666107e-06	1.59074203509e-05	0.000661741835496	4.91545200958e-07	0.0018758962052	5.0935955709e-05	4.54133746594e-07	0.000161437429825	0.000146915963997	8.61234920354e-05	0.0110285222662	0.000479245153919	0.00182938142856	1.38276873525e-05	0.000642716842415	1.97257107067e-08	0.000139057997045	7.92474292946e-05	0.00101646858987	0.000226917441782	2.0211579467e-05	0.00195697289774	3.18961643541e-05	0.0109572744027	5.63686473858e-10	0.000230414158993	0.00224919274101	0.00273063295358	5.92107971203e-05	0.00233867062646	4.37752512953e-06	0.000200279431991	3.41291575027e-05	4.64864912455e-05	2.88906780506e-06	0.000307279620154	0.0209120813448	0.000305848671199	3.12566763797e-05	0.000402551015819	0.0196789373404	7.28975074292e-07	0.00014588201289	0.0236584585136	0.000463622449636	0.000357091096221	0.150074745745	1.11582763171e-05	0.000473092812453	4.53164582132e-07	2.86758292304e-05	0.00795407737354	6.47235849327e-05	0.00843320281537	5.71640889939e-05	0.00255597591622	2.80573763854e-06	0.00274906670679	2.11239796592e-07	0.0299140481185	9.36736562515e-05	2.37477302329e-07	0.0103716658024	6.33138225091e-05	0.0098627489767	4.50037783889e-05	0.000210740932515	0.000119052334714	0.000110512210171	0.000239975381107	0.0087735238326	7.75347832628e-05	6.08444123179e-05	0.000147489094097	0.000121018196927	0.035123260628	5.58670072121e-07	0.000577863060345	0.0298075843833	0.00726088186674	0.00347138623608	0.00815342951121	9.00633951861e-06	7.62671216255e-05	5.89289497254e-05	0.00133023156251	0.0034677188997	0.0163521511121	9.37723030928e-05	0.0015212774522	0.000181127050922	0.000364995523763	0.014775136521	7.76217094613e-08	0.000636817493515	0.00581402307548	4.06725145618e-05	0.00568350931797	0.000791658994445	0.000222894680587	0.000116048414094	0.00262591797688	0.00418230980346	0.000109142642926	1.95315194036e-06	1.0643650138e-05	1.5060752545e-06	0.0199207780522	0.00339776914102	0.0109004974478	2.5708440217e-06	0.00361951919949	0.00164028440729	8.71163492774e-05	0.000631876654963	0.000875150261697	3.43701025807e-06	8.85539454831e-07	0.00505579144792	0.00503459407399	2.85623401018e-06	2.21135938608e-06	0.00342726737254	1.82036863138e-05	0.00554145985704	0.000233957893587	6.9634848976e-05	0.00324025920762	1.29262199044e-05	0.00760961990048	6.37916110644e-05	2.351825322e-06	9.94674110773e-07	0.0493632855313	0.00104390818299	0.00157426939435	7.36664818854e-05	0.000144386831906	2.39694063548e-05	3.99087611758e-05	0.000197499933032	0.000239047885918	6.74038358231e-05	0.039948053044	0.00488105779294	3.93993246483e-05	0.00590278126083	0.00798172486588	0.000992747141992	1.71428414913e-08	0.00010160345226	0.000127207462381	0.000510205520147	8.72932991148e-05	2.50320413702e-05	0.00780892816219	0.00250361191231	1.74633806502e-06	2.00680723073e-05	0.00343835595521	0.000118138940498	0.0485196815432	0.0107189957942	0.00575403281367	0.00143748003927	0.000367823204255	0.00327751006456	0.000787792546711	8.51687547231e-05	0.0307992497421	1.0129333585e-05	0.000924971360381	0.000436024828118	5.56933666563e-05	0.000112117978622	0.00167317537838	6.89229028964e-05	0.000671168457598	9.45661607125e-06	9.4641882757e-08	0.000803131907709	8.92444235987e-07	0.00963751402157	0.00710117150862	0.010433460915	0.0103661240793	0.000252183262882	0.00477197089655	0.0242324413284	0.000185500275685	0.000549155309299	0.000360150017411	2.95762190722e-06	4.69953898177e-05	0.0011663729038	0.0613325204098	0.00569915491584	0.00425674360358	0.00030642361205	0.00306659676238	0.000492228058687	0.000452975217571	4.02997986207e-05	2.88794689974e-05	3.11512298731e-05	0.00301161178947	0.0074735392231	4.700083489e-05	0.000432782069297	8.16829357692e-05	0.000128483025477	8.71172438773e-07	2.79933098594e-05	0.000118999477828	0.000104659464679	0.00311149424802	0.00647072773627	0.00569222897996	0.146788677087	0.000472863303789	0.000107940142309	0.000245086875188	0.000209001602325	0.000133235106684	0.013250576307	1.03562511056e-06	0.00280399635369	1.62444329847e-06	0.0017717268989	1.43654393656e-07	0.00696158649271	2.74499655115e-05	8.32809275312e-06	0.00384275991389	0.0135176720869	0.00108835395125	0.050166584977	0.000642637684101	6.0894724739e-07	0.0502521670606	0.0199708489801	0.00591714351628	6.35842493663e-06	0.000319593553753	0.000182351084033	5.69011944894e-05	5.25439113706e-05	3.33269299219e-05	0.0147766504285	4.20363811193e-05	3.92355397506e-07	0.000192698780508	0.00231508257277	0.00447498003903	0.000400469579851	9.25042765581e-05	9.01581431994e-05	1.08210015981e-05	3.56874407609e-07	5.21058948407e-05	0.00169930959276	0.00117420427024	0.00234796650968	0.000148959497401	0.00352269586111	2.24419631076e-05	8.23309788912e-05	0.000417218331278	1.31991032413e-05	0.0181166469673	3.24231569629e-05	0.00070295075461	4.23929635168e-09	4.02564724868e-06	0.000353683974262	2.74966899824e-07	0.00107204018957	0.00103923173219	0.000226948987935	3.41874370871e-06	0.000252577975856	0.00140019034141	6.0486094524e-05	0.00093753695672	0.000230316357038	0.000154023403659	3.23197448976e-05	0.00433939195221	0.000297102766314	0.00971614319854	0.00120924233106	2.76549518308e-06	0.00310834583397	3.03562616068e-07	1.0044618901e-05	0.00468725724426	0.000389627489052	0.000303454796347	2.15629070983e-08	0.00378018961624	0.000447095985505	0.000599217561443	0.00204979160519	2.70656935357e-05	0.000486055662387	0.0286840246134	0.00202852552484	0.001398374036	0.0698501388936	0.575252262239	0.000218437108517	3.67646447357e-06	0.00306070182908	0.000629638629117	1.86681622239e-05	7.54437181659e-05	0.000496106179299	0.00153674923886	6.0604852328e-05	7.68172182056e-06	0.000123280893387	0.0469049697811	7.14187901782e-08	0.00278232130135	0.000268572230663	0.00137040286418	0.0121098507781	8.1361532679e-06	0.000871368464434	0.000252425644245	2.89227555195e-06	2.52998630675e-05	0.000584311639359	0.000263740185992	0.000602409026686	2.55496259955e-06	9.28913194514e-06	0.00310030932773	0.00220490807019	7.3936456032e-06	0.0123286552395	0.000897916945287	6.97154595073e-05	3.70634293304e-05	0.00161854636055	0.000188452305065	1.85695857578e-06	3.28240097616e-05	0.000126761472596	5.06086402033e-06	1.21993190912e-05	0.0042192401837	0.000259598467906	0.000159285067429	4.78126893346e-05	0.00080726601882	1.06931274103e-06	0.000745281895743	0.000399121373419	0.000497680342487	0.00146363992917	0.000158216963725	0.00037982577081	0.000193247667594	0.000222946473268	0.00600274355393	2.98952580575e-05	0.00381370248601	0.000285716389173	9.03545930368e-05	3.82263869066e-07	0.0233392899899	0.0583122150574	0.000272753237126	2.20731567825e-07	1.40909502102e-05	0.00637685085282	0.00118656976559	0.0210311722319	8.66150861635e-05	1.00096205015e-05	0.128393510556	7.88116003461e-07	1.11604524664e-05	0.00082199212275	0.000127625184817	0.00287470854208	0.00018264549769	0.00237604594542	0.000289795498399	7.33705029014e-06	1.18397599295e-06	0.00181922786923	1.15708831763e-05	0.000206973433323	0.000126076758403	2.07928386861e-05	2.68413735486e-05	0.000708746137627	1.86715918973e-08	6.1171679705e-06	5.45854540941e-06	0.000774694503459	0.0143609083526	0.000593791351048	2.75855583823e-05	6.0960988502e-07	8.36081545566e-06	0.000272882057621	0.000472596509022	5.80126082489e-05	0.000318321136811	0.00114958072889	0.000545584897288	1.22320972336e-06	1.0796500094e-06	0.000619603675128	0.0137144726373	2.6089718772e-05	6.16214376472e-05	3.74907233281e-05	0.000234393123406	0.0313207907328	0.00130664481684	0.000611016806891	0.0086823066665	0.00128231031915	2.64776750003e-08	0.00137667462562	0.00871292482623	0.000714282259294	0.0511750602724	8.91771784689e-05	0.0256271695794	0.00558114993056	0.00186467214398	5.82744158303e-07	0.00266287192221	1.48500848528e-05	0.0754122083996	0.000190786050193	2.38839278806e-05	0.000406150954884	0.00437791772609	0.000811174727365	0.000276274705447	0.00276283234588	0.00106908699921	0.000539771845241	0.000228421200259	4.88150013737e-05	0.000117808515008	4.99536621324e-05	0.000983259357974	0.000117406996539	0.029059144865	9.64432284327e-05	2.48144042954e-06	0.000346786166789	0.000152593905029	0.000331013169169	2.52877546143e-05	0.0646453268097	2.22756267876e-05	0.000202312765777	4.77936808343e-05	0.00429972047254	4.82580236572e-07	0.00603857455064	0.016060956421	0.0115043431089	2.34184329707e-07	4.52357426993e-06	0.00983749276737	4.25630869475e-06	3.21538959982e-06	0.000456116811682	0.021880326055	0.081133886297	0.00360959097631	0.128498673876	3.51997852524e-05	0.000193061553853	0.00392826514376	8.35194111847e-06	0.000383418034302	0.0477334318399	5.83091440806e-05	0.00159238213097	0.00116692194651	0.000280597258949	3.00537963873e-05	0.0243637298087	0.00974537416951	0.00162716002487	0.000495739902053	0.00197082150567	0.017759565877	0.0197712181105	0.00254844452895	0.000803658818716	0.00356924391117	4.54167476447e-06	0.000180302094029	0.0108390498792	0.000122150293478	0.000417162802153	1.75522869347e-05	0.000968117578624	1.1159307228e-06	3.52188999175e-05	0.0096670071582	0.00111168355225	0.00195750127343	0.000813748891979	2.63165796121e-05	0.000674058191486	0.00155620244489	0.0168607683252	0.000140272729816	3.67013583835e-05	0.000158685521437	9.14293938072e-06	0.00807661143479	6.80826204859e-05	0.00546379237877	0.000656363227638	6.18743877708e-05	8.68311642475e-05	0.0854647972813	0.000201063127354	0.000903606343825	2.45811469416e-05	0.000277125998972	1.34358311483e-05	2.96505450926e-05	0.000175037679152	0.000121460025279	0.00041336679239	0.00065435808336	0.000628066052877	0.00225420602188	0.0486299749813	2.50808021594e-05	0.00067836393179	0.00639116912021	0.174110735659	1.20708659118e-08	5.13937655332e-06	4.82530879624e-05	0.000156064534926	0.0418293361718	0.000440057910055	0.00442749543067	0.000212497382753	0.00843040581835	0.00932317739507	9.51942442991e-05	0.00204542186792	9.71151050731e-07	0.0424481679991	0.0493372536552	0.000952903139813	0.000103141638652	2.50883832379e-06	0.000173788813207	0.000421259785151	8.39000090968e-07	1.20574768322e-05	3.55489765954e-05	1.95455845559e-05	0.000129484085702	0.000371139010814	0.00460196644122	0.00248570491397	1.17304687162e-05	0.0018324907837	0.000193180245286	4.18506172467e-05	0.00384672425433	0.0002250027743	0.00323566978602	0.217145759804	0.000387409097351	0.000614642614964	6.26157020878e-06	0.000201485694512	0.0105463857255	0.0034180342742	9.92731599808e-07	0.00794544010186	3.24092209521e-06	0.00313122846236	0.00197561017067	1.57488099698e-06	2.258527567e-06	0.000909163020046	1.98330627876e-05	0.000244765735521	1.48969865526e-06	0.000408845686231	4.78094733635e-05	0.000647666157272	9.82895194445e-05	0.00152881643162	0.0041885702478	1.78922390162e-05	0.00670456619559	0.000334191570796	2.71475407563e-05	0.0501878161476	0.000593634704267	0.00141102558238	2.23907672333e-08	6.9449800696e-05	7.44647946307e-05	1.30620126711e-05	0.000606487439306	0.0172908128081	3.25253216567e-05	6.40565346252e-06	0.000517841240628	3.28537387163e-06	0.00152453566732	0.000209001235644	0.00013854955396	0.0186557853247	0.000145516542407	0.0858753301737	6.93049819886e-06	0.000977090271494	0.000361107962241	0.000596570440342	2.82208708329e-08	0.00145128341528	0.048268802764	2.27535963168e-05	0.00298448454936	0.000114856714448	0.00415475917434	4.96717221068e-06	0.000681826654394	4.09981010131e-05	0.00814317926395	2.08157297645e-05	9.81002492683e-05	3.96838714731e-06	0.00224234474039	5.72377314755e-07	4.64805260047e-05	0.00019371170877	0.00028167136756	0.000420240536766	0.000831927754736	5.49493295232e-05	0.00770856170228	0.00223715290043	0.00734056855532	0.000434165283093	0.000912045869853	7.91755975548e-05	6.31396360622e-06	0.0551483573111	0.000139746344165	0.00061378894693	0.000570637363194	0.00400670279535	0.000489505247616	0.00943383303661	1.73265356227e-05	0.0113399138867	0.000473553411383	0.00562753538374	8.01990534982e-05	4.38114458455e-07	0.000125067000488	0.000866617637865	6.15796624069e-05	0.00377647784584	5.83437538594e-05	0.0408662982262	3.88175459105e-05	0.00899973579317	0.00973806904704	4.15537364562e-05	0.000605868104362	4.49332607123e-05	0.01690342449	6.72321594387e-06	0.000228507186189	0.000341030709053	5.45587723308e-06	0.000971412325587	6.04856218614e-05	3.63809745488e-05	1.57255744102e-05	0.00134710808114	2.59807121813e-05	0.0177309082322	0.00110346650352	0.000443173066343	0.00151198666769	2.73602555783e-05	0.000116894647565	0.00213467703656	1.48280927717e-05	0.00124553602097	6.88309912711e-05	0.00451469265734	0.000170434092445	0.0472203763595	0.000468977001749	1.57018045035e-06	4.23536004735e-08	9.09200703105e-07	0.00374798444044	3.70558887912e-09	0.00036854864023	0.000389300242506	5.88949834437e-05	0.0146133818983	0.000380071445549	0.000228444004188	0.00243492868521	0.00878871393139	0.000131875313104	3.45497496957e-07	7.98046858561e-08	0.000157157944994	9.15851164169e-07	0.000750100416435	2.54868339469e-05	0.00419813760114	2.04144413906e-05	0.00178303439631	2.29679590908e-05	0.00356319419527	0.000167143746213	2.94354814669e-05	0.000180216096159	0.000672157081495	0.00205523206966	7.9245748557e-05	3.81317900242e-05	1.45044014416e-06	0.00150619509419	0.00085476634721	0.00204023330856	0.0092121592832	4.9485620713e-05	9.12854438636e-05	5.98534894155e-05	0.000520314540809	1.9675833331e-05	0.000135924788633	4.10789286378e-05	0.0482351893031	2.98136877785e-06	0.000317911011755	0.0111738968559	0.00514958737914	9.24518498428e-06	8.9188638951e-06	0.000738313267385	0.00020755020744	0.000437126081647	0.00103313196047	0.0123884960077	0.0105833025798	0.00011503990794	0.000500581086528	0.0509272095725	0.0215984254496	3.32316221477e-05	0.000257555607734	0.0666964372051	0.000430018338295	2.19273820281e-07	0.0103326165177	0.0131178119185	0.000180202546824	0.0011874593477	0.000752041326787	0.00146491290957	1.02971395831e-05	0.0125620873697	0.000283928056595	0.000329332951916	0.0900530178073	1.17974181407e-07	0.000441200224305	4.94095258459e-05	9.88804126537e-07	0.000154736482002	0.000446066583148	7.82053515003e-05	1.73130545275e-06	0.00675161974885	0.0136139372861	3.37636695705e-05	0.000215293934287	0.0550867365175	0.0111095346896	2.23871545848e-06	3.83906505747e-05	0.000253911405648	0.0067878598595	0.000126375523528	0.000675085623753	0.0247526552415	8.41139465093e-05	8.90136409787e-06	4.81845907236e-05	2.88852603726e-05	0.00146679878855	0.00371989307346	0.000134493557673	0.00303103609662	0.000551694724032	0.000134970454641	0.000493039243384	1.37344313762e-05	0.000329414216655	1.89872460637e-05	0.00878382512614	4.89283344149e-05	1.73629402474e-07	0.00337688025496	0.00872153141478	0.000521284615865	0.000895862611506	8.55079300838e-05	0.000174114815896	0.00047743382269	0.0016446429283	0.0165574683531	0.0035308767887	1.69876912162e-09	0.000337888275396	0.00264104755428	2.70205729053e-06	5.9794658148e-06	0.00320323709706	4.27292972853e-05	0.0101755093411	0.00279269335646	3.57582897336e-07	0.10277207622	0.000169962457177	4.06008157643e-06	1.23297492754e-06	5.68836918153e-08	1.26808733628e-05	0.000636778695699	0.0257859298683	0.000190701379931	0.000938037106296	0.00187855269797	0.0154250728741	0.0416884351852	0.00066620632243	0.002269034281	0.000570892268002	9.99428615282e-06	0.00074039810997	3.89588611745e-09	0.00582784333106	0.000217917115108	0.000904366545428	4.177921641e-06	0.000382563678226	2.51814271498e-07	0.000100435581926	1.00800656666e-05	8.14828811551e-06	6.056787609e-06	0.172294286068	0.0303146192626	0.00380950371268	2.04985701783e-05	0.000563064299934	0.000826761928282	0.00151214735343	0.000482476038029	0.000527017191722	2.77672138807e-06	0.00118690881273	0.000218584701947	5.26010167624e-05	0.000314063114743	3.8197496481e-07	4.9891800501e-07	0.0133550478353	0.00107232669029	0.000315561137753	0.00216519595914	0.000111670664044	0.030083499773	3.06678035833e-05	0.0076305448796	1.31598690556e-05	0.000190963989455	2.73547389419e-06	0.000486298115883	0.000891067530796	0.0097069328346	2.15268458068e-05
