2_5	444500	12	37041.66667	88657197.72
2_5	41200002847	12	3433333571	3.57E+18
2_5	42400038022	12	3533336502	1.44E+18
2_5	43599975582	12	3633331299	3.28E+18
2_5	57500053139	12	4791671095	1.28E+19
2_5	57599968517	12	4799997376	8.07E+18
2_5	64000040093	12	5333336674	3.19E+18
2_6	46800042347	12	3900003529	1.65E+18
2_6	48479959243	12	4039996604	3.49E+18
2_6	48550001320	12	4045833443	3.23E+18
2_6	49119987323	12	4093332277	2.53E+18
2_6	50550010024	12	4212500835	3.69E+18
2_6	52950034334	12	4412502861	5.03E+18
2_6	54849951267	12	4570829272	4.91E+18
2_6	64250016872	12	5354168073	1.21E+19
2_7	1350	12	112.5	30511.39048
2_7	4486000	12	373833.3333	1.49E+12
2_7	458019793	12	38168316.08	2.66E+14
2_7	2447001559	12	203916796.6	3.46E+16
2_7	6205006575	12	517083881.3	2.24E+17
2_7	8755001928	12	729583494	2.83E+17
2_7	10414999323	12	867916610.3	4.78E+17
2_7	16629999879	12	1385833323	5.68E+17
2_8	30370032	12	2530836	4.36E+13
2_8	4594997147	12	382916428.9	8.42E+16
2_8	5465995201	12	455499600.1	2.92E+17
2_8	6040004276	12	503333689.7	8.05E+16
2_8	16500011467	12	1375000956	4.57E+17
2_8	17927479974	12	1493956665	5.66E+17
2_8	25095002660	12	2091250222	7.13E+17
2_8	43450046548	12	3620837212	4.88E+18
2_9	4486000	12	373833.3333	1.49E+12
2_9	10414999323	12	867916610.3	4.78E+17
2_9	16500011467	12	1375000956	4.57E+17
2_9	25095002660	12	2091250222	7.13E+17
2_9	46800042347	12	3900003529	1.65E+18
2_9	50550010024	12	4212500835	3.69E+18
2_9	348500	12	29041.66667	77929878.66
2_9	67469927898	12	5622493992	4.44E+18
2_9	444500	12	37041.66667	88657197.72
2_9	57599968517	12	4799997376	8.07E+18
2_10	6205006575	12	517083881.3	2.24E+17
2_10	8755001928	12	729583494	2.83E+17
2_10	4594997147	12	382916428.9	8.42E+16
2_10	6040004276	12	503333689.7	8.05E+16
2_10	54849951267	12	4570829272	4.91E+18
2_10	64250016872	12	5354168073	1.21E+19
2_10	65945056707	12	5495421392	2.54E+18
2_10	67269971866	12	5605830989	3.54E+18
2_10	42400038022	12	3533336502	1.44E+18
2_10	57500053139	12	4791671095	1.28E+19
2_11	1350	12	112.5	30511.39048
2_11	16629999879	12	1385833323	5.68E+17
2_11	17927479974	12	1493956665	5.66E+17
2_11	43450046548	12	3620837212	4.88E+18
2_11	48479959243	12	4039996604	3.49E+18
2_11	49119987323	12	4093332277	2.53E+18
2_11	1550	12	129.1666667	10662.86719
2_11	60370009757	12	5030834146	8.24E+17
2_11	4650	12	387.5	250056.9905
2_11	64000040093	12	5333336674	3.19E+18
2_12	458019793	12	38168316.08	2.66E+14
2_12	2447001559	12	203916796.6	3.46E+16
2_12	30370032	12	2530836	4.36E+13
2_12	5465995201	12	455499600.1	2.92E+17
2_12	48550001320	12	4045833443	3.23E+18
2_12	52950034334	12	4412502861	5.03E+18
2_12	53399998650	12	4449999888	2.51E+18
2_12	69640077547	12	5803339796	3.74E+18
2_12	41200002847	12	3433333571	3.57E+18
2_12	43599975582	12	3633331299	3.28E+18
2_13	1350	12	112.5	30511.39048
2_13	4486000	12	373833.3333	1.49E+12
2_13	10414999323	12	867916610.3	4.78E+17
2_13	16629999879	12	1385833323	5.68E+17
2_13	16500011467	12	1375000956	4.57E+17
2_13	17927479974	12	1493956665	5.66E+17
2_13	25095002660	12	2091250222	7.13E+17
2_13	43450046548	12	3620837212	4.88E+18
2_13	46800042347	12	3900003529	1.65E+18
2_13	48479959243	12	4039996604	3.49E+18
2_13	49119987323	12	4093332277	2.53E+18
2_13	50550010024	12	4212500835	3.69E+18
2_13	1550	12	129.1666667	10662.86719
2_13	348500	12	29041.66667	77929878.66
2_13	60370009757	12	5030834146	8.24E+17
2_13	67469927898	12	5622493992	4.44E+18
2_13	4650	12	387.5	250056.9905
2_13	444500	12	37041.66667	88657197.72
2_13	57599968517	12	4799997376	8.07E+18
2_13	64000040093	12	5333336674	3.19E+18
2_14	458019793	12	38168316.08	2.66E+14
2_14	2447001559	12	203916796.6	3.46E+16
2_14	6205006575	12	517083881.3	2.24E+17
2_14	8755001928	12	729583494	2.83E+17
2_14	30370032	12	2530836	4.36E+13
2_14	4594997147	12	382916428.9	8.42E+16
2_14	5465995201	12	455499600.1	2.92E+17
2_14	6040004276	12	503333689.7	8.05E+16
2_14	48550001320	12	4045833443	3.23E+18
2_14	52950034334	12	4412502861	5.03E+18
2_14	54849951267	12	4570829272	4.91E+18
2_14	64250016872	12	5354168073	1.21E+19
2_14	53399998650	12	4449999888	2.51E+18
2_14	65945056707	12	5495421392	2.54E+18
2_14	67269971866	12	5605830989	3.54E+18
2_14	69640077547	12	5803339796	3.74E+18
2_14	41200002847	12	3433333571	3.57E+18
2_14	42400038022	12	3533336502	1.44E+18
2_14	43599975582	12	3633331299	3.28E+18
2_14	57500053139	12	4791671095	1.28E+19
2_15	4486000	12	373833.3333	1.49E+12
2_15	6205006575	12	517083881.3	2.24E+17
2_15	8755001928	12	729583494	2.83E+17
2_15	10414999323	12	867916610.3	4.78E+17
2_15	4594997147	12	382916428.9	8.42E+16
2_15	6040004276	12	503333689.7	8.05E+16
2_15	16500011467	12	1375000956	4.57E+17
2_15	25095002660	12	2091250222	7.13E+17
2_15	46800042347	12	3900003529	1.65E+18
2_15	50550010024	12	4212500835	3.69E+18
2_15	54849951267	12	4570829272	4.91E+18
2_15	64250016872	12	5354168073	1.21E+19
2_15	348500	12	29041.66667	77929878.66
2_15	65945056707	12	5495421392	2.54E+18
2_15	67269971866	12	5605830989	3.54E+18
2_15	67469927898	12	5622493992	4.44E+18
2_15	444500	12	37041.66667	88657197.72
2_15	42400038022	12	3533336502	1.44E+18
2_15	57500053139	12	4791671095	1.28E+19
2_15	57599968517	12	4799997376	8.07E+18
2_16	1350	12	112.5	30511.39048
2_16	458019793	12	38168316.08	2.66E+14
2_16	2447001559	12	203916796.6	3.46E+16
2_16	16629999879	12	1385833323	5.68E+17
2_16	30370032	12	2530836	4.36E+13
2_16	5465995201	12	455499600.1	2.92E+17
2_16	17927479974	12	1493956665	5.66E+17
2_16	43450046548	12	3620837212	4.88E+18
2_16	48479959243	12	4039996604	3.49E+18
2_16	48550001320	12	4045833443	3.23E+18
2_16	49119987323	12	4093332277	2.53E+18
2_16	52950034334	12	4412502861	5.03E+18
